index,service_week,service_year,service_yearmonth,service_date,betos_cd,betos_desc,pos_cd,pos_desc,spec_cd,spec_desc,paid_amount,utilization
2582,2017-16,2017,2017-04-01,2017-04-19 00:00:00,T1C,Lab tests - urinalysis,11,Office,16,Physician/Obstetrics & Gynecology,3.43,1
2583,2017-16,2017,2017-04-01,2017-04-19 00:00:00,T1D,Lab tests - blood counts,11,Office,11,Physician/Internal Medicine,20.9,2
2584,2017-16,2017,2017-04-01,2017-04-19 00:00:00,T1D,Lab tests - blood counts,11,Office,44,Physician/Infectious Disease,10.45,1
2585,2017-16,2017,2017-04-01,2017-04-19 00:00:00,T1D,Lab tests - blood counts,11,Office,46,Physician/Endocrinology,10.45,1
2586,2017-16,2017,2017-04-01,2017-04-19 00:00:00,T1D,Lab tests - blood counts,11,Office,83,Physician/Hematology-Oncology,10.45,1
2587,2017-16,2017,2017-04-01,2017-04-19 00:00:00,T1D,Lab tests - blood counts,81,Independent Laboratory,69,Clinical Laboratory,20.9,3
2588,2017-16,2017,2017-04-01,2017-04-19 00:00:00,T1E,Lab tests - glucose,11,Office,46,Physician/Endocrinology,7.26,3
2589,2017-16,2017,2017-04-01,2017-04-19 00:00:00,T1G,Lab tests - other (Medicare fee schedule),11,Office,07,Physician/Dermatology,265.67,7
2590,2017-16,2017,2017-04-01,2017-04-19 00:00:00,T1G,Lab tests - other (Medicare fee schedule),11,Office,22,Physician/Pathology,551.7,13
2591,2017-16,2017,2017-04-01,2017-04-19 00:00:00,T1G,Lab tests - other (Medicare fee schedule),11,Office,69,Clinical Laboratory,48.83,1
2592,2017-16,2017,2017-04-01,2017-04-19 00:00:00,T1G,Lab tests - other (Medicare fee schedule),21,Inpatient Hospital,22,Physician/Pathology,10.11,1
2593,2017-16,2017,2017-04-01,2017-04-19 00:00:00,T1G,Lab tests - other (Medicare fee schedule),22,On Campus- Outpatient Hospital,22,Physician/Pathology,965.83,26
2594,2017-16,2017,2017-04-01,2017-04-19 00:00:00,T1G,Lab tests - other (Medicare fee schedule),81,Independent Laboratory,19,Oral Surgery (Dentist only),55.7,1
2595,2017-16,2017,2017-04-01,2017-04-19 00:00:00,T1G,Lab tests - other (Medicare fee schedule),81,Independent Laboratory,75,Slide Preparation Facility,53.5,2
2596,2017-16,2017,2017-04-01,2017-04-19 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,11,Physician/Internal Medicine,141.84,9
2597,2017-16,2017,2017-04-01,2017-04-19 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,16,Physician/Obstetrics & Gynecology,80.88,3
2598,2017-16,2017,2017-04-01,2017-04-19 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,44,Physician/Infectious Disease,14.42,1
2599,2017-16,2017,2017-04-01,2017-04-19 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,46,Physician/Endocrinology,34.25,2
2600,2017-16,2017,2017-04-01,2017-04-19 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),81,Independent Laboratory,69,Clinical Laboratory,113.82,6
2601,2017-16,2017,2017-04-01,2017-04-20 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,06,Physician/Cardiovascular Disease (Cardiology),5.88,2
2602,2017-16,2017,2017-04-01,2017-04-20 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,07,Physician/Dermatology,5.88,2
2603,2017-16,2017,2017-04-01,2017-04-20 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,08,Physician/Family Practice,2.94,1
2604,2017-16,2017,2017-04-01,2017-04-20 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,11,Physician/Internal Medicine,2.94,1
2605,2017-16,2017,2017-04-01,2017-04-20 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,29,Physician/Pulmonary Disease,2.94,1
2606,2017-16,2017,2017-04-01,2017-04-20 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,34,Physician/Urology,8.82,3
2607,2017-16,2017,2017-04-01,2017-04-20 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,46,Physician/Endocrinology,5.88,2
2608,2017-16,2017,2017-04-01,2017-04-20 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,83,Physician/Hematology-Oncology,2.94,1
2609,2017-16,2017,2017-04-01,2017-04-20 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,97,Physician Assistant,2.94,1
2610,2017-16,2017,2017-04-01,2017-04-20 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,81,Independent Laboratory,69,Clinical Laboratory,8.82,3
2611,2017-16,2017,2017-04-01,2017-04-20 00:00:00,T1B,Lab tests - automated general profiles,11,Office,07,Physician/Dermatology,8.58,1
2612,2017-16,2017,2017-04-01,2017-04-20 00:00:00,T1B,Lab tests - automated general profiles,11,Office,11,Physician/Internal Medicine,8.07,1
2613,2017-16,2017,2017-04-01,2017-04-20 00:00:00,T1B,Lab tests - automated general profiles,11,Office,46,Physician/Endocrinology,6.23,1
2614,2017-16,2017,2017-04-01,2017-04-20 00:00:00,T1B,Lab tests - automated general profiles,81,Independent Laboratory,69,Clinical Laboratory,59.22,5
2615,2017-16,2017,2017-04-01,2017-04-20 00:00:00,T1C,Lab tests - urinalysis,11,Office,08,Physician/Family Practice,6.86,2
2616,2017-16,2017,2017-04-01,2017-04-20 00:00:00,T1C,Lab tests - urinalysis,11,Office,11,Physician/Internal Medicine,4.26,1
2617,2017-16,2017,2017-04-01,2017-04-20 00:00:00,T1C,Lab tests - urinalysis,11,Office,34,Physician/Urology,24.73,6
2618,2017-16,2017,2017-04-01,2017-04-20 00:00:00,T1C,Lab tests - urinalysis,11,Office,50,Nurse Practitioner,3.43,1
2619,2017-16,2017,2017-04-01,2017-04-20 00:00:00,T1C,Lab tests - urinalysis,20,Urgent Care Facility,97,Physician Assistant,3.43,1
2620,2017-16,2017,2017-04-01,2017-04-20 00:00:00,T1D,Lab tests - blood counts,11,Office,07,Physician/Dermatology,8.69,1
2621,2017-16,2017,2017-04-01,2017-04-20 00:00:00,T1D,Lab tests - blood counts,11,Office,11,Physician/Internal Medicine,8.69,1
2622,2017-16,2017,2017-04-01,2017-04-20 00:00:00,T1D,Lab tests - blood counts,11,Office,83,Physician/Hematology-Oncology,10.45,1
2623,2017-16,2017,2017-04-01,2017-04-20 00:00:00,T1D,Lab tests - blood counts,81,Independent Laboratory,69,Clinical Laboratory,38.14,4
2624,2017-16,2017,2017-04-01,2017-04-20 00:00:00,T1E,Lab tests - glucose,11,Office,46,Physician/Endocrinology,9.68,4
2625,2017-16,2017,2017-04-01,2017-04-20 00:00:00,T1F,Lab tests - bacterial cultures,81,Independent Laboratory,69,Clinical Laboratory,22.43,2
2626,2017-16,2017,2017-04-01,2017-04-20 00:00:00,T1G,Lab tests - other (Medicare fee schedule),11,Office,07,Physician/Dermatology,260.07,8
2627,2017-16,2017,2017-04-01,2017-04-20 00:00:00,T1G,Lab tests - other (Medicare fee schedule),19,Off Campus- Outpatient Hospital,25,Physician/Physical Medicine and Rehabilitation,0.0,1
2628,2017-16,2017,2017-04-01,2017-04-20 00:00:00,T1G,Lab tests - other (Medicare fee schedule),21,Inpatient Hospital,22,Physician/Pathology,391.85,9
2629,2017-16,2017,2017-04-01,2017-04-20 00:00:00,T1G,Lab tests - other (Medicare fee schedule),22,On Campus- Outpatient Hospital,22,Physician/Pathology,360.08,8
2630,2017-16,2017,2017-04-01,2017-04-20 00:00:00,T1G,Lab tests - other (Medicare fee schedule),81,Independent Laboratory,69,Clinical Laboratory,306.8,5
2631,2017-16,2017,2017-04-01,2017-04-20 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,11,Physician/Internal Medicine,89.43,6
2632,2017-16,2017,2017-04-01,2017-04-20 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,34,Physician/Urology,74.19,3
2633,2017-16,2017,2017-04-01,2017-04-20 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,46,Physician/Endocrinology,48.92,3
2634,2017-16,2017,2017-04-01,2017-04-20 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,50,Nurse Practitioner,13.05,1
2635,2017-16,2017,2017-04-01,2017-04-20 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),81,Independent Laboratory,69,Clinical Laboratory,219.99,13
2636,2017-16,2017,2017-04-01,2017-04-21 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,06,Physician/Cardiovascular Disease (Cardiology),5.88,2
2637,2017-16,2017,2017-04-01,2017-04-21 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,10,Physician/Gastroenterology,2.94,1
2638,2017-16,2017,2017-04-01,2017-04-21 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,11,Physician/Internal Medicine,8.82,3
2639,2017-16,2017,2017-04-01,2017-04-21 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,34,Physician/Urology,2.94,1
2640,2017-16,2017,2017-04-01,2017-04-21 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,46,Physician/Endocrinology,5.88,2
2641,2017-16,2017,2017-04-01,2017-04-21 00:00:00,T1B,Lab tests - automated general profiles,11,Office,10,Physician/Gastroenterology,11.47,1
2642,2017-16,2017,2017-04-01,2017-04-21 00:00:00,T1B,Lab tests - automated general profiles,11,Office,11,Physician/Internal Medicine,16.14,2
2643,2017-16,2017,2017-04-01,2017-04-21 00:00:00,T1B,Lab tests - automated general profiles,11,Office,46,Physician/Endocrinology,8.58,1
2644,2017-16,2017,2017-04-01,2017-04-21 00:00:00,T1C,Lab tests - urinalysis,11,Office,08,Physician/Family Practice,10.29,4
2645,2017-16,2017,2017-04-01,2017-04-21 00:00:00,T1C,Lab tests - urinalysis,11,Office,11,Physician/Internal Medicine,4.26,1
2646,2017-16,2017,2017-04-01,2017-04-21 00:00:00,T1C,Lab tests - urinalysis,11,Office,34,Physician/Urology,4.26,1
2647,2017-16,2017,2017-04-01,2017-04-21 00:00:00,T1C,Lab tests - urinalysis,11,Office,50,Nurse Practitioner,3.43,1
2648,2017-16,2017,2017-04-01,2017-04-21 00:00:00,T1C,Lab tests - urinalysis,20,Urgent Care Facility,08,Physician/Family Practice,3.43,1
2649,2017-16,2017,2017-04-01,2017-04-21 00:00:00,T1C,Lab tests - urinalysis,81,Independent Laboratory,69,Clinical Laboratory,3.02,1
2650,2017-16,2017,2017-04-01,2017-04-21 00:00:00,T1D,Lab tests - blood counts,11,Office,10,Physician/Gastroenterology,10.45,1
2651,2017-16,2017,2017-04-01,2017-04-21 00:00:00,T1D,Lab tests - blood counts,11,Office,11,Physician/Internal Medicine,17.38,2
2652,2017-16,2017,2017-04-01,2017-04-21 00:00:00,T1E,Lab tests - glucose,11,Office,46,Physician/Endocrinology,2.42,2
2653,2017-16,2017,2017-04-01,2017-04-21 00:00:00,T1G,Lab tests - other (Medicare fee schedule),11,Office,07,Physician/Dermatology,281.35,8
2654,2017-16,2017,2017-04-01,2017-04-21 00:00:00,T1G,Lab tests - other (Medicare fee schedule),21,Inpatient Hospital,22,Physician/Pathology,323.02,8
2655,2017-16,2017,2017-04-01,2017-04-21 00:00:00,T1G,Lab tests - other (Medicare fee schedule),22,On Campus- Outpatient Hospital,22,Physician/Pathology,74.71,4
2656,2017-16,2017,2017-04-01,2017-04-21 00:00:00,T1G,Lab tests - other (Medicare fee schedule),81,Independent Laboratory,69,Clinical Laboratory,128.2,1
2657,2017-16,2017,2017-04-01,2017-04-21 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,10,Physician/Gastroenterology,27.83,2
2658,2017-16,2017,2017-04-01,2017-04-21 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,11,Physician/Internal Medicine,86.89,5
2659,2017-16,2017,2017-04-01,2017-04-21 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,22,Physician/Pathology,35.08,1
2660,2017-16,2017,2017-04-01,2017-04-21 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,46,Physician/Endocrinology,53.47,4
2661,2017-16,2017,2017-04-01,2017-04-21 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),81,Independent Laboratory,69,Clinical Laboratory,3474.71,9
2662,2017-16,2017,2017-04-01,2017-04-22 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,81,Independent Laboratory,69,Clinical Laboratory,2.94,1
2663,2017-16,2017,2017-04-01,2017-04-22 00:00:00,T1B,Lab tests - automated general profiles,81,Independent Laboratory,69,Clinical Laboratory,9.29,1
2664,2017-16,2017,2017-04-01,2017-04-22 00:00:00,T1C,Lab tests - urinalysis,20,Urgent Care Facility,08,Physician/Family Practice,6.86,2
2665,2017-16,2017,2017-04-01,2017-04-22 00:00:00,T1C,Lab tests - urinalysis,81,Independent Laboratory,69,Clinical Laboratory,3.02,1
2666,2017-16,2017,2017-04-01,2017-04-22 00:00:00,T1D,Lab tests - blood counts,81,Independent Laboratory,69,Clinical Laboratory,10.45,1
2667,2017-16,2017,2017-04-01,2017-04-22 00:00:00,T1G,Lab tests - other (Medicare fee schedule),21,Inpatient Hospital,22,Physician/Pathology,53.29,3
2668,2017-16,2017,2017-04-01,2017-04-22 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),22,On Campus- Outpatient Hospital,22,Physician/Pathology,30.84,2
2669,2017-16,2017,2017-04-01,2017-04-22 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),81,Independent Laboratory,69,Clinical Laboratory,214.28,8
2670,2017-17,2017,2017-04-01,2017-04-24 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,06,Physician/Cardiovascular Disease (Cardiology),2.94,1
2671,2017-17,2017,2017-04-01,2017-04-24 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,11,Physician/Internal Medicine,8.82,4
2672,2017-17,2017,2017-04-01,2017-04-24 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,29,Physician/Pulmonary Disease,2.94,1
2673,2017-17,2017,2017-04-01,2017-04-24 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,34,Physician/Urology,2.94,1
2674,2017-17,2017,2017-04-01,2017-04-24 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,46,Physician/Endocrinology,2.94,1
2675,2017-17,2017,2017-04-01,2017-04-24 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,97,Physician Assistant,2.94,1
2676,2017-17,2017,2017-04-01,2017-04-24 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,81,Independent Laboratory,69,Clinical Laboratory,2.94,2
2677,2017-17,2017,2017-04-01,2017-04-24 00:00:00,T1B,Lab tests - automated general profiles,11,Office,11,Physician/Internal Medicine,16.14,3
2678,2017-17,2017,2017-04-01,2017-04-24 00:00:00,T1B,Lab tests - automated general profiles,11,Office,29,Physician/Pulmonary Disease,8.58,1
2679,2017-17,2017,2017-04-01,2017-04-24 00:00:00,T1B,Lab tests - automated general profiles,11,Office,46,Physician/Endocrinology,8.58,1
2680,2017-17,2017,2017-04-01,2017-04-24 00:00:00,T1B,Lab tests - automated general profiles,81,Independent Laboratory,69,Clinical Laboratory,29.21,5
2681,2017-17,2017,2017-04-01,2017-04-24 00:00:00,T1C,Lab tests - urinalysis,11,Office,08,Physician/Family Practice,6.86,3
2682,2017-17,2017,2017-04-01,2017-04-24 00:00:00,T1C,Lab tests - urinalysis,11,Office,11,Physician/Internal Medicine,11.95,4
2683,2017-17,2017,2017-04-01,2017-04-24 00:00:00,T1C,Lab tests - urinalysis,11,Office,34,Physician/Urology,10.71,3
2684,2017-17,2017,2017-04-01,2017-04-24 00:00:00,T1C,Lab tests - urinalysis,81,Independent Laboratory,69,Clinical Laboratory,4.26,2
2685,2017-17,2017,2017-04-01,2017-04-24 00:00:00,T1D,Lab tests - blood counts,11,Office,11,Physician/Internal Medicine,19.14,3
2686,2017-17,2017,2017-04-01,2017-04-24 00:00:00,T1D,Lab tests - blood counts,11,Office,29,Physician/Pulmonary Disease,9.35,2
2687,2017-17,2017,2017-04-01,2017-04-24 00:00:00,T1D,Lab tests - blood counts,11,Office,82,Physician/Hematology,10.45,1
2688,2017-17,2017,2017-04-01,2017-04-24 00:00:00,T1D,Lab tests - blood counts,11,Office,83,Physician/Hematology-Oncology,20.9,2
2689,2017-17,2017,2017-04-01,2017-04-24 00:00:00,T1D,Lab tests - blood counts,81,Independent Laboratory,69,Clinical Laboratory,19.14,4
2690,2017-17,2017,2017-04-01,2017-04-24 00:00:00,T1G,Lab tests - other (Medicare fee schedule),11,Office,07,Physician/Dermatology,256.53,10
2691,2017-17,2017,2017-04-01,2017-04-24 00:00:00,T1G,Lab tests - other (Medicare fee schedule),11,Office,22,Physician/Pathology,259.22,8
2692,2017-17,2017,2017-04-01,2017-04-24 00:00:00,T1G,Lab tests - other (Medicare fee schedule),21,Inpatient Hospital,22,Physician/Pathology,214.65,10
2693,2017-17,2017,2017-04-01,2017-04-24 00:00:00,T1G,Lab tests - other (Medicare fee schedule),22,On Campus- Outpatient Hospital,22,Physician/Pathology,120.68,4
2694,2017-17,2017,2017-04-01,2017-04-24 00:00:00,T1G,Lab tests - other (Medicare fee schedule),81,Independent Laboratory,69,Clinical Laboratory,484.15,7
2695,2017-17,2017,2017-04-01,2017-04-24 00:00:00,T1G,Lab tests - other (Medicare fee schedule),81,Independent Laboratory,75,Slide Preparation Facility,133.77,5
2696,2017-17,2017,2017-04-01,2017-04-24 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,11,Physician/Internal Medicine,145.72,12
2697,2017-17,2017,2017-04-01,2017-04-24 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),11,Office,18,Physician/Ophthalmology,44.41,2
2698,2017-17,2017,2017-04-01,2017-04-24 00:00:00,T1H,Lab tests - other (non-Medicare fee schedule),81,Independent Laboratory,69,Clinical Laboratory,175.28,20
2699,2017-17,2017,2017-04-01,2017-04-25 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,06,Physician/Cardiovascular Disease (Cardiology),2.94,1
2700,2017-17,2017,2017-04-01,2017-04-25 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,11,Physician/Internal Medicine,5.88,2
2701,2017-17,2017,2017-04-01,2017-04-25 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,29,Physician/Pulmonary Disease,0.0,1
2702,2017-17,2017,2017-04-01,2017-04-25 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,11,Office,66,Physician/Rheumatology,2.94,1
2703,2017-17,2017,2017-04-01,2017-04-25 00:00:00,T1A,Lab tests - routine venipuncture (non Medicare fee schedu,81,Independent Laboratory,69,Clinical Laboratory,2.94,1
2704,2017-17,2017,2017-04-01,2017-04-25 00:00:00,T1B,Lab tests - automated general profiles,11,Office,11,Physician/Internal Medicine,16.65,2
2705,2017-17,2017,2017-04-01,2017-04-25 00:00:00,T1B,Lab tests - automated general profiles,11,Office,29,Physician/Pulmonary Disease,0.0,1
2706,2017-17,2017,2017-04-01,2017-04-25 00:00:00,T1B,Lab tests - automated general profiles,81,Independent Laboratory,69,Clinical Laboratory,6.87,1
2707,2017-17,2017,2017-04-01,2017-04-25 00:00:00,T1C,Lab tests - urinalysis,11,Office,08,Physician/Family Practice,3.43,1
2708,2017-17,2017,2017-04-01,2017-04-25 00:00:00,T1C,Lab tests - urinalysis,11,Office,11,Physician/Internal Medicine,4.26,1
2709,2017-17,2017,2017-04-01,2017-04-25 00:00:00,T1C,Lab tests - urinalysis,11,Office,34,Physician/Urology,12.78,3
2710,2017-17,2017,2017-04-01,2017-04-25 00:00:00,T1C,Lab tests - urinalysis,11,Office,99,Physician/Undefined Physician type[6],3.43,1
2711,2017-17,2017,2017-04-01,2017-04-25 00:00:00,T1D,Lab tests - blood counts,11,Office,11,Physician/Internal Medicine,17.38,2
2712,2017-17,2017,2017-04-01,2017-04-25 00:00:00,T1D,Lab tests - blood counts,11,Office,29,Physician/Pulmonary Disease,3.18,1
2713,2017-17,2017,2017-04-01,2017-04-25 00:00:00,T1D,Lab tests - blood counts,81,Independent Laboratory,69,Clinical Laboratory,10.45,1
2714,2017-17,2017,2017-04-01,2017-04-25 00:00:00,T1E,Lab tests - glucose,11,Office,46,Physician/Endocrinology,4.84,2
2715,2017-17,2017,2017-04-01,2017-04-25 00:00:00,T1G,Lab tests - other (Medicare fee schedule),11,Office,07,Physician/Dermatology,51.68,2
2716,2017-17,2017,2017-04-01,2017-04-25 00:00:00,T1G,Lab tests - other (Medicare fee schedule),11,Office,22,Physician/Pathology,97.21,3
2717,2017-17,2017,2017-04-01,2017-04-25 00:00:00,T1G,Lab tests - other (Medicare fee schedule),21,Inpatient Hospital,22,Physician/Pathology,221.07,15
2718,2017-17,2017,2017-04-01,2017-04-25 00:00:00,T1G,Lab tests - other (Medicare fee schedule),22,On Campus- Outpatient Hospital,22,Physician/Pathology,296.62,11
2719,2017-17,2017,2017-04-01,2017-04-25 00:00:00,T1G,Lab tests - other (Medicare fee schedule),81,Independent Laboratory,69,Clinical Laboratory,119.92,2
